Code,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Colour,Standard Qty,Type,remark
Z01A2741,5.5mm x 38mm Tek Screw Hex Head,5.5mm,x,38mm,Tek,Screw,Hex,Head,,,,,,,,,,,-,1,-,-
Z01A2744,Material TPE Black Per kg,Material,TPE,Black,Per,kg,,,,,,,,,,,,,-,1,-,-
Z01A2745,Material TPE Natural Per kg,Material,TPE,Natural,Per,kg,,,,,,,,,,,,,-,1,-,-
Z01A2748,POM C9N Natural  Acetal Copolymer Per Kg,POM,C9N,Natural,,Acetal,Copolymer,Per,Kg,,,,,,,,,,-,1,-,-
Z01A2752,DAN55 90Deg Threaded Hose Connector,DAN55,90Deg,Threaded,Hose,Connector,,,,,,,,,,,,,-,1,-,-
Z01A2753,6EN13/250 Water Fitting,6EN13/250,Water,Fitting,,,,,,,,,,,,,,,-,1,-,-
Z01A2755,MP253 3/8” BSP Water Fittings - Plug With Male Thread,MP253,3/8”,BSP,Water,Fittings,-,Plug,With,Male,Thread,,,,,,,,-,1,-,-
Z01A2770,Regrind Jazz EPDM Material Per Kg,Regrind,Jazz,EPDM,Material,Per,Kg,,,,,,,,,,,,-,1,-,-
Z01A2773,PE Jazz Regrind Material Per Kg,PE,Jazz,Regrind,Material,Per,Kg,,,,,,,,,,,,-,1,-,-
Z01A2774,ABS Jazz Regrind Material Per Kg,ABS,Jazz,Regrind,Material,Per,Kg,,,,,,,,,,,,-,1,-,-
z01a2775,PE Erema Waste Shred Material Per kg,PE,Erema,Waste,Shred,Material,Per,kg,,,,,,,,,,,-,1,-,-
Z01A2794,155mm clear tube for Eureka Hanging baskets,155mm,clear,tube,for,Eureka,Hanging,baskets,,,,,,,,,,,-,1,-,-
Z01A2795,Sticky red pads for Eureka Hanging baskets,Sticky,red,pads,for,Eureka,Hanging,baskets,,,,,,,,,,,-,1,-,-
Z01A2796,80mm Rubber “O” ring Eureka Hanging baskets,80mm,Rubber,“O”,ring,Eureka,Hanging,baskets,,,,,,,,,,,-,1,-,-
Z01A2801,42mm Dia x 35mm 250W 230V Mica Heater Band + 100cm Lead,42mm,Dia,x,35mm,250W,230V,Mica,Heater,Band,+,100cm,Lead,,,,,,-,1,-,-
Z01A2802,90mm Dia x 55mm 550W 230V Mica Heater Band + 100cm Lead,90mm,Dia,x,55mm,550W,230V,Mica,Heater,Band,+,100cm,Lead,,,,,,-,1,-,-
Z01A2803,170mm Dia x 75mm 1400W 230V Mica Heater Band + 100cm Lead,170mm,Dia,x,75mm,1400W,230V,Mica,Heater,Band,+,100cm,Lead,,,,,,-,1,-,-
Z01A2804,225mm Dia x 60mm 1400W 230V Mica Heater Band + 100cm Lead,225mm,Dia,x,60mm,1400W,230V,Mica,Heater,Band,+,100cm,Lead,,,,,,-,1,-,-
Z01A2805,45mm Dia x 40mm 200W 230V Mica Heater Band + 100cm Lead,45mm,Dia,x,40mm,200W,230V,Mica,Heater,Band,+,100cm,Lead,,,,,,-,1,-,-
Z01A2806,120mm Dia x 90mm 1100W 230V Mica Heater Band + 100cm Lead,120mm,Dia,x,90mm,1100W,230V,Mica,Heater,Band,+,100cm,Lead,,,,,,-,1,-,-
Z01A2807,223mm Dia x 65mm 1400W 230V Mica Heater Band + 100cm Lead,223mm,Dia,x,65mm,1400W,230V,Mica,Heater,Band,+,100cm,Lead,,,,,,-,1,-,-
Z01A2808,223mm Dia x 160mm 3200W 230V Mica Heater Band + 100cm Lead,223mm,Dia,x,160mm,3200W,230V,Mica,Heater,Band,+,100cm,Lead,,,,,,-,1,-,-
Z01A2810,Material Filled EVA per kg,Material,Filled,EVA,per,kg,,,,,,,,,,,,,-,1,-,-
Z01A2815,Polyprop/EVA mix 50/50 material per Kg,Polyprop/EVA,mix,50/50,material,per,Kg,,,,,,,,,,,,-,1,-,-
Z01A2819,Jazz Polypropylene Regrind (BS) Per kg,Jazz,Polypropylene,Regrind,(BS),Per,kg,,,,,,,,,,,,-,1,-,-
Z01A2824,Paint syringe 10cc Box 30 PN7012114,Paint,syringe,10cc,Box,30,PN7012114,,,,,,,,,,,,-,1,-,-
Z01A2825,Rimless Nylon Wall Plug 7mm x 30mm,Rimless,Nylon,Wall,Plug,7mm,x,30mm,,,,,,,,,,,-,1,-,-
Z01A2826,Black Japanned Screw No 10 x 1 ½”,Black,Japanned,Screw,No,10,x,1,½”,,,,,,,,,,-,1,-,-
Z01A2834,Plastic Strapping Clip Pk 2000,Plastic,Strapping,Clip,Pk,2000,,,,,,,,,,,,,-,1,-,-
Z01A2835,Material LDPE Head waste per kg,Material,LDPE,Head,waste,per,kg,,,,,,,,,,,,-,1,-,-
Z01A2836,MF206V 3/8” Water Fitting with valve,MF206V,3/8”,Water,Fitting,with,valve,,,,,,,,,,,,-,1,-,-
Z01A2837,PE Headwaste Jazz Regrind Material Per Kg,PE,Headwaste,Jazz,Regrind,Material,Per,Kg,,,,,,,,,,,-,1,-,-
Z01A2838,Polypropylene Headwaste Jazz Regrind Material Per Kg,Polypropylene,Headwaste,Jazz,Regrind,Material,Per,Kg,,,,,,,,,,,-,1,-,-
Z01A2839,Polypropylene 10% TF Jazz Regrind Material Per Kg,Polypropylene,10%,TF,Jazz,Regrind,Material,Per,Kg,,,,,,,,,,-,1,-,-
Z01A2840,25mm Dia x 50mm Mica Heater Band + 100cm Lead,25mm,Dia,x,50mm,Mica,Heater,Band,+,100cm,Lead,,,,,,,,-,1,-,-
Z01A2841,25mm Dia x 75mm Mica Heater Band + 100cm Lead,25mm,Dia,x,75mm,Mica,Heater,Band,+,100cm,Lead,,,,,,,,-,1,-,-
Z01A2846,Sinkers  (Bluesky) Material per Kg,Sinkers,,(Bluesky),Material,per,Kg,,,,,,,,,,,,-,1,-,-
Z01A2847,Nylon 20% Glass Filled  Material per Kg,Nylon,20%,Glass,Filled,,Material,per,Kg,,,,,,,,,,-,1,-,-
Z01A2848,3000mm x 1250mm x 4mm PP sheets,3000mm,x,1250mm,x,4mm,PP,sheets,,,,,,,,,,,-,1,-,-
Z01A2849,Polypropylene  Black 50% Glass Filled  Material per Kg,Polypropylene,,Black,50%,Glass,Filled,,Material,per,Kg,,,,,,,,-,1,-,-
Z01A2850,Material HD LD Regrind Mix per kg,Material,HD,LD,Regrind,Mix,per,kg,,,,,,,,,,,-,1,-,-
Z01A2851,PC/PET 15% Min Grind - Black,PC/PET,15%,Min,Grind,-,Black,,,,,,,,,,,,-,1,-,-
Z01A2852,Material 2 Parts HD + 1 Part LD Mixed Per kg,Material,2,Parts,HD,+,1,Part,LD,Mixed,Per,kg,,,,,,,-,1,-,-
Z01A2853,Material Acetal Regrind per kg,Material,Acetal,Regrind,per,kg,,,,,,,,,,,,,-,1,-,-
Z01A2858,400x300x13 Super(perf to 16mu) Core Yellow Tint Palletwrap,400x300x13,Super(perf,to,16mu),Core,Yellow,Tint,Palletwrap,,,,,,,,,,-,1,-,-
Z01A2859,Polyprop (1 Part) + EVA (1 Part) Material Per Kg,Polyprop,(1,Part),+,EVA,(1,Part),Material,Per,Kg,,,,,,,,-,1,-,-
Z01A2862,Industrial Stapler Box 5000 Type 90/18 Galvanised,Industrial,Stapler,Box,5000,Type,90/18,Galvanised,,,,,,,,,,,-,1,-,-
Z01A2877,Steel Rod BR1,Steel,Rod,BR1,,,,,,,,,,,,,,,-,1,-,-
Z01A2886,Black pellet Natural Poly Prop MFI 7-10 Material per Kg,Black,pellet,Natural,Poly,Prop,MFI,7-10,Material,per,Kg,,,,,,,,-,1,-,-
Z01A2895,Material Regrind Crystal Not Contaminated,Material,Regrind,Crystal,Not,Contaminated,,,,,,,,,,,,,-,1,-,-
Z01A2896,Material 2 Parts Heavies + 1 Part TPE Per Kg,Material,2,Parts,Heavies,+,1,Part,TPE,Per,Kg,,,,,,,,-,1,-,-
Z01A2897,Material 2 Parts HD + 1 Part LD (Green) Per Kg,Material,2,Parts,HD,+,1,Part,LD,(Green),Per,Kg,,,,,,,-,1,-,-
Z01A2900,Masterbach for PC/ABS with UV Stabilisers Beach Material per,Masterbach,for,PC/ABS,with,UV,Stabilisers,Beach,Material,per,,,,,,,,,-,1,-,-
Z01A2901,Masterbach for PC/ABS with UV Stabilisers Bark Material per,Masterbach,for,PC/ABS,with,UV,Stabilisers,Bark,Material,per,,,,,,,,,-,1,-,-
Z01A2903,Polyfin Fines (Clean) Material Per kg,Polyfin,Fines,(Clean),Material,Per,kg,,,,,,,,,,,,-,1,-,-
Z01A2906,Material Unfilled EVA Per Kg,Material,Unfilled,EVA,Per,Kg,,,,,,,,,,,,,-,1,-,-
Z01A2908,M6 X 80 A2 St/St Socket Countersunk DIN7991,M6,X,80,A2,St/St,Socket,Countersunk,DIN7991,,,,,,,,,,-,1,-,-
Z01A2909,M6 A2 St/St Hex Fullnut DIN934,M6,A2,St/St,Hex,Fullnut,DIN934,,,,,,,,,,,,-,1,-,-
Z01A2912,Allcosil 200/350 Silicon Fluid 25 (injection),Allcosil,200/350,Silicon,Fluid,25,(injection),,,,,,,,,,,,-,1,-,-
Z01A2913,Solvent 39A 25Ltrs,Solvent,39A,25Ltrs,,,,,,,,,,,,,,,-,1,-,-
Z01A2914,12mm Clear Transparent Hot Melt Glue 2Kg,12mm,Clear,Transparent,Hot,Melt,Glue,2Kg,,,,,,,,,,,-,1,-,-
Z01A2915,Superion L150 Limestone material,Superion,L150,Limestone,material,,,,,,,,,,,,,,-,1,-,-
Z01A2916,PE/Polypropylene Mixed Flake Material Per Kg,PE/Polypropylene,Mixed,Flake,Material,Per,Kg,,,,,,,,,,,,-,1,-,-
Z01A2917,Polypropylene  Injection Jazz Regrind (Grade-B),Polypropylene,,Injection,Jazz,Regrind,(Grade-B),,,,,,,,,,,,-,1,-,-
Z01A2927,Poly Vinyl  Butaryl (PVB) material per Kg,Poly,Vinyl,,Butaryl,(PVB),material,per,Kg,,,,,,,,,,-,1,-,-
Z01A2929,Ultracarb LH-15C material per Kg,Ultracarb,LH-15C,material,per,Kg,,,,,,,,,,,,,-,1,-,-
Z01A2930,Tacwise 17/19mm Wide Crown Staples (10000),Tacwise,17/19mm,Wide,Crown,Staples,(10000),,,,,,,,,,,,-,1,-,-
Z01A2931,Flexible Slate Compound Material per Kg,Flexible,Slate,Compound,Material,per,Kg,,,,,,,,,,,,-,1,-,-
Z01A2934,3102 black surface protection film 50mm X 100M,3102,black,surface,protection,film,50mm,X,100M,,,,,,,,,,-,1,-,-
Z01A2938,Material Red Phosphorus Flame Retardent Masterbatch,Material,Red,Phosphorus,Flame,Retardent,Masterbatch,,,,,,,,,,,,-,1,-,-
Z01A2939,Box Plain 395x280x760 150 KTBC each (Kytun) EasyVerge Box,Box,Plain,395x280x760,150,KTBC,each,(Kytun),EasyVerge,Box,,,,,,,,,-,1,-,-
Z01A2940,Material Grey Polypropylene Regrind Per Kg,Material,Grey,Polypropylene,Regrind,Per,Kg,,,,,,,,,,,,-,1,-,-
Z01A2942,Robot Vacuum Silicon Cup 22mm,Robot,Vacuum,Silicon,Cup,22mm,,,,,,,,,,,,,-,1,-,-
Z01A2944,Masterbatch UV Stable Grey 448CF Material per K,Masterbatch,UV,Stable,Grey,448CF,Material,per,K,,,,,,,,,,-,1,-,-
Z01A2947,Material Filled PVB Compound Per Kg,Material,Filled,PVB,Compound,Per,Kg,,,,,,,,,,,,-,1,-,-
Z01A2948,Material EPDM Natural Perflex PP Per Kg,Material,EPDM,Natural,Perflex,PP,Per,Kg,,,,,,,,,,,-,1,-,-
Z01A2949,Aluminium Trihydrate (ATH) Per Kg,Aluminium,Trihydrate,(ATH),Per,Kg,,,,,,,,,,,,,-,1,-,-
Z01A2950,Material TPE Mouldings Per Kg,Material,TPE,Mouldings,Per,Kg,,,,,,,,,,,,,-,1,-,-
Z01A2970,Pouch Material Per Kg,Pouch,Material,Per,Kg,,,,,,,,,,,,,,-,1,-,-
Z01A2971,Material Polypropylene Label Per Kg,Material,Polypropylene,Label,Per,Kg,,,,,,,,,,,,,-,1,-,-
Z01A2976,Kingnox 76 Antioxidant Per Kg,Kingnox,76,Antioxidant,Per,Kg,,,,,,,,,,,,,-,1,-,-
Z01A2977,Kingsorb71 UV absorber Per Kg,Kingsorb71,UV,absorber,Per,Kg,,,,,,,,,,,,,-,1,-,-
Z01A2979,Slide Resin Remover (The Stripper) 41916T 400ml,Slide,Resin,Remover,(The,Stripper),41916T,400ml,,,,,,,,,,,-,1,-,-
Z01A2993,Industrial Staples Bx5000 Type 90/18,Industrial,Staples,Bx5000,Type,90/18,,,,,,,,,,,,,-,1,-,-
Z01A2996,Roll Material Per Kg,Roll,Material,Per,Kg,,,,,,,,,,,,,,-,1,-,-
Z01A2997,Titanium Dioxide Per kg,Titanium,Dioxide,Per,kg,,,,,,,,,,,,,,-,1,-,-
Z01A2999,HDPE R/G Black 3000x1460x4mm Smooth/Smooth Per kg,HDPE,R/G,Black,3000x1460x4mm,Smooth/Smooth,Per,kg,,,,,,,,,,,-,1,-,-
Z01A3000,HDPE R/G Black 3000x1000x4mm Smooth/Smooth Per kg,HDPE,R/G,Black,3000x1000x4mm,Smooth/Smooth,Per,kg,,,,,,,,,,,-,1,-,-
Z01A3001,HDPE R/G Black 2440x1220x4MM Smooth/Smooth Per kg,HDPE,R/G,Black,2440x1220x4MM,Smooth/Smooth,Per,kg,,,,,,,,,,,-,1,-,-
Z01A3002,Hypol SP220 Gear oil 210Ltr,Hypol,SP220,Gear,oil,210Ltr,,,,,,,,,,,,,-,1,-,-
Z01A3004,HDPE R/G Black 798x499x4mm Smooth/Smooth Per Kg,HDPE,R/G,Black,798x499x4mm,Smooth/Smooth,Per,Kg,,,,,,,,,,,-,1,-,-
Z01A3005,Material TPE Purgings Per Kg,Material,TPE,Purgings,Per,Kg,,,,,,,,,,,,,-,1,-,-
Z01A3006,Glygoyle 30/Hyperoil 220 (Negri Gear Box Oil),Glygoyle,30/Hyperoil,220,(Negri,Gear,Box,Oil),,,,,,,,,,,-,1,-,-
Z01A3018,Natural Virgin Lump Polyprop MFI 3.5 Material Per Kg,Natural,Virgin,Lump,Polyprop,MFI,3.5,Material,Per,Kg,,,,,,,,,-,1,-,-
Z01A3019,8mm Mild Steel x 190mm pointed ends Yellow zinc FREE ISSUE,8mm,Mild,Steel,x,190mm,pointed,ends,Yellow,zinc,FREE,ISSUE,,,,,,,-,1,-,-
Z01A3021,PC/ABS T45 High Impact Jet (Side Trim/ Scuff Plate) per kg,PC/ABS,T45,High,Impact,Jet,(Side,Trim/,Scuff,Plate),per,kg,,,,,,,-,1,-,-
Z01A3022,PBT 30% Glass Filled (Glass Reinforced) Black Regrind per kg,PBT,30%,Glass,Filled,(Glass,Reinforced),Black,Regrind,per,kg,,,,,,,,-,1,-,-
Z01A3023,Tennis Ball Pack of 3,Tennis,Ball,Pack,of,3,,,,,,,,,,,,,-,1,-,-
Z01A303,Masterbatch Universal Per Kg,Masterbatch,Universal,Per,Kg,,,,,,,,,,,,,,-,1,-,-
Z01A3031,LS0H Purge Material Per kg,LS0H,Purge,Material,Per,kg,,,,,,,,,,,,,-,1,-,-
Z01A3032,Ecolite Regrind Material per kg,Ecolite,Regrind,Material,per,kg,,,,,,,,,,,,,-,1,-,-
Z01A3033,LS0H Pellet Material per kg,LS0H,Pellet,Material,per,kg,,,,,,,,,,,,,-,1,-,-
Z01A3034,6EN13x150mm Extension Plug (¼” BSP),6EN13x150mm,Extension,Plug,(¼”,BSP),,,,,,,,,,,,,-,1,-,-
Z01A3035,6EN17x100mm Extenstion Plug (3/8” BSP),6EN17x100mm,Extenstion,Plug,(3/8”,BSP),,,,,,,,,,,,,-,1,-,-
Z01A3036,PBT 60% Glass Filled Black Regrind per kg,PBT,60%,Glass,Filled,Black,Regrind,per,kg,,,,,,,,,,-,1,-,-
Z01A3037,LS0H Regrind Material per kg,LS0H,Regrind,Material,per,kg,,,,,,,,,,,,,-,1,-,-
Z01A3041,Allcosil 60B Emulsion Silicon 25L,Allcosil,60B,Emulsion,Silicon,25L,,,,,,,,,,,,,-,1,-,-
Z01A3042,PVB To Be Granulated Per Kg,PVB,To,Be,Granulated,Per,Kg,,,,,,,,,,,,-,1,-,-
Z01A3043,TPO Regrind Material Per KG,TPO,Regrind,Material,Per,KG,,,,,,,,,,,,,-,1,-,-
Z01A3048,Yellow Ladder Masterbatch for PBT UV Stable Per KG,Yellow,Ladder,Masterbatch,for,PBT,UV,Stable,Per,KG,,,,,,,,,-,1,-,-
Z01A3064,4.8mm x 20mm Rivet (Poop Scoop) Stainless Steel,4.8mm,x,20mm,Rivet,(Poop,Scoop),Stainless,Steel,,,,,,,,,,-,1,-,-
Z01A3065,Material Poly Prop Foils Per kg,Material,Poly,Prop,Foils,Per,kg,,,,,,,,,,,,-,1,-,-
Z01A3066,5” Flat Faced Cutters For Injection Moulding,5”,Flat,Faced,Cutters,For,Injection,Moulding,,,,,,,,,,,-,1,-,-
Z01A3067,8” Flat Faced Cutters For Injection Moulding,8”,Flat,Faced,Cutters,For,Injection,Moulding,,,,,,,,,,,-,1,-,-
Z01A3068,FREE ISSUE Polyprop (AMS) Material Per Kg,FREE,ISSUE,Polyprop,(AMS),Material,Per,Kg,,,,,,,,,,,-,1,-,-
Z01A3073,Yellow Master Batch (AMS) per kg,Yellow,Master,Batch,(AMS),per,kg,,,,,,,,,,,,-,1,-,-
Z01A3076,Granulated Pig Tails Polypropylene Material Per Kg,Granulated,Pig,Tails,Polypropylene,Material,Per,Kg,,,,,,,,,,,-,1,-,-
Z01A3091,TPO Bale to be Granulated,TPO,Bale,to,be,Granulated,,,,,,,,,,,,,-,1,-,-
Z01A3094,FREE ISSUE HOMO Polymer (AMS) Material Per Kg,FREE,ISSUE,HOMO,Polymer,(AMS),Material,Per,Kg,,,,,,,,,,-,1,-,-
Z01A3100,Limestone Filled Poly Prop (Regrind),Limestone,Filled,Poly,Prop,(Regrind),,,,,,,,,,,,,-,1,-,-
Z01A3101,Poly Prop Fridge Regrind Per Kg,Poly,Prop,Fridge,Regrind,Per,Kg,,,,,,,,,,,,-,1,-,-
Z01A3102,Limestone Filled Poly Prop Mouldings for Regrinding,Limestone,Filled,Poly,Prop,Mouldings,for,Regrinding,,,,,,,,,,,-,1,-,-
Z01A3107,HDPE/Polypropylene Reprocessed Material,HDPE/Polypropylene,Reprocessed,Material,,,,,,,,,,,,,,,-,1,-,-
Z01A3110,Galvanised 16/25 Staples,Galvanised,16/25,Staples,,,,,,,,,,,,,,,-,1,-,-
Z01A3111,30% Glass Filled Polyprop Jazz Regrind per Kg,30%,Glass,Filled,Polyprop,Jazz,Regrind,per,Kg,,,,,,,,,,-,1,-,-
